9942601,omega,0.500505429,0.499494571,phi,0.358734681,0.276818054,0.364447265,count precision recall f1 iter,1,0.2,0.25,0.222222222,17,15:59.9
839336,omega,0.498964243,0.501035757,phi,0.313702417,0.368216722,0.318080861,count precision recall f1 iter,0,0,0,0,27,18:34.1
1364456,omega,0.5,0.5,phi,0.333877591,0.332231091,0.333891317,count precision recall f1 iter,0,0,0,0,1,18:41.5
9647883,omega,0.500062808,0.499937192,phi,0.327905098,0.335073127,0.337021775,count precision recall f1 iter,1,0.2,0.333333333,0.25,18,19:20.6
329510,omega,0.500485984,0.499514016,phi,0.413539768,0.169862312,0.41659792,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,26,19:28.4
9618001,omega,0.501268854,0.498731146,phi,0.345227421,0.313628308,0.341144271,count precision recall f1 iter,0,0,0,0,21,19:57.6
784343,omega,0.500442985,0.499557015,phi,0.293900314,0.413397248,0.292702438,count precision recall f1 iter,1,0.2,0.25,0.222222222,14,20:53.8
4504437,omega,0.50161635,0.49838365,phi,0.34738549,0.303099503,0.349515007,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,21,21:45.9
1141080,omega,0.500185041,0.499814959,phi,0.352108556,0.307089697,0.340801747,count precision recall f1 iter,2,0.4,0.666666667,0.5,15,21:46.1
4766160,omega,0.499210752,0.500789248,phi,0.349399883,0.303148344,0.347451773,count precision recall f1 iter,1,0.2,0.25,0.222222222,26,23:56.7
782673,omega,0.500250953,0.499749047,phi,0.293748791,0.413394235,0.292856974,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,25,24:57.1
9261711,omega,0.500754805,0.499245195,phi,0.367312121,0.259524018,0.373163861,count precision recall f1 iter,0,0,0,0,24,25:48.4
9701993,omega,0.500838748,0.499161252,phi,0.326814438,0.337080119,0.336105443,count precision recall f1 iter,0,0,0,0,14,26:51.0
1167595,omega,0.499710966,0.500289034,phi,0.355523376,0.285718,0.358758625,count precision recall f1 iter,0,0,0,0,26,28:32.8
4721679,omega,0.501728823,0.498271177,phi,0.347106682,0.302834502,0.350058817,count precision recall f1 iter,0,0,0,0,15,29:14.8
4249633,omega,0.500184845,0.499815155,phi,0.359770613,0.291540152,0.348689235,count precision recall f1 iter,1,0.2,0.25,0.222222222,23,29:23.5
10105197,omega,0.50201093,0.49798907,phi,0.278440458,0.444637287,0.276922256,count precision recall f1 iter,2,0.4,0.4,0.4,20,29:44.2
